request_id,time_s,algorithm,topology,src,dst,blocked,path,hops,distance_km,composite_cost,bottleneck_fidelity,max_utilization,keys_consumed,decision_latency_ms,served_total,blocked_total
0,0.0558997,keyaware,mesh16,7,15,0,"[7-11-15]",2,44,3.24637,0.95405,0,2,0.05,1,0
1,0.0900524,keyaware,mesh16,14,8,1,"[]",0,0,0,0,0,0,0.05,1,1
2,0.104744,keyaware,mesh16,0,6,1,"[]",0,0,0,0,0,0,0.05,1,2
3,0.108524,keyaware,mesh16,8,12,1,"[]",0,0,0,0,0,0,0.05,1,3
4,0.18333,keyaware,mesh16,0,8,0,"[0-4-8]",2,44,3.25301,0.928778,0,2,0.05,2,3
5,0.246545,keyaware,mesh16,11,14,1,"[]",0,0,0,0,0,0,0.05,2,4
6,0.391444,keyaware,mesh16,5,2,0,"[5-6-2]",2,47,3.19317,0.972,0,2,0.05,3,4
7,0.394474,keyaware,mesh16,11,7,0,"[11-7]",1,22,1.66138,0.932107,0,1,0.05,4,4
8,0.433102,keyaware,mesh16,15,13,1,"[]",0,0,0,0,0,0,0.05,4,5
9,0.445489,keyaware,mesh16,1,10,1,"[]",0,0,0,0,0,0,0.05,4,6
10,0.505866,keyaware,mesh16,1,9,0,"[1-2-6-5-9]",4,94,6.63764,0.908993,0,4,0.05,5,6
11,0.526584,keyaware,mesh16,14,6,1,"[]",0,0,0,0,0,0,0.05,5,7
12,0.531647,keyaware,mesh16,0,7,1,"[]",0,0,0,0,0,0,0.05,5,8
13,0.566017,keyaware,mesh16,8,4,1,"[]",0,0,0,0,0,0,0.05,5,9
14,0.591296,keyaware,mesh16,1,9,1,"[]",0,0,0,0,0,0,0.05,5,10
15,0.654394,keyaware,mesh16,11,13,0,"[11-10-14-13]",3,72,5.05644,0.903367,0,3,0.05,6,10
16,0.689042,keyaware,mesh16,3,14,1,"[]",0,0,0,0,0,0,0.05,6,11
17,0.934722,keyaware,mesh16,8,4,0,"[8-4]",1,22,1.58581,0.978,0,1,0.05,7,11
18,0.949954,keyaware,mesh16,1,6,1,"[]",0,0,0,0,0,0,0.05,7,12
19,1.06575,keyaware,mesh16,0,6,0,"[0-1-5-6]",3,72,4.80048,0.972,0.00775194,3,0.05,8,12
20,1.06738,keyaware,mesh16,0,9,0,"[0-4-5-9]",3,69,4.9177,0.938349,0.00787402,3,0.05,9,12
21,1.15663,keyaware,mesh16,8,6,0,"[8-9-5-6]",3,72,4.80048,0.972,0.0153846,3,0.05,10,12
22,1.22301,keyaware,mesh16,3,2,1,"[]",0,0,0,0,0,0,0.05,10,13
23,1.23052,keyaware,mesh16,0,1,1,"[]",0,0,0,0,0,0,0.05,10,14
24,1.33338,keyaware,mesh16,13,14,0,"[13-14]",1,25,1.60731,0.972,0,1,0.05,11,14
25,1.35836,keyaware,mesh16,7,12,1,"[]",0,0,0,0,0,0,0.05,11,15
26,1.36206,keyaware,mesh16,12,2,1,"[]",0,0,0,0,0,0,0.05,11,16
27,1.37395,keyaware,mesh16,0,10,1,"[]",0,0,0,0,0,0,0.05,11,17
28,1.39533,keyaware,mesh16,4,8,1,"[]",0,0,0,0,0,0,0.05,11,18
29,1.45083,keyaware,mesh16,4,8,1,"[]",0,0,0,0,0,0,0.05,11,19
30,1.49698,keyaware,mesh16,4,5,1,"[]",0,0,0,0,0,0,0.05,11,20
31,1.51375,keyaware,mesh16,11,13,1,"[]",0,0,0,0,0,0,0.05,11,21
32,1.58421,keyaware,mesh16,14,15,0,"[14-15]",1,25,1.66225,0.938774,0,1,0.05,12,21
33,1.60624,keyaware,mesh16,8,12,1,"[]",0,0,0,0,0,0,0.05,12,22
34,1.65251,keyaware,mesh16,14,10,1,"[]",0,0,0,0,0,0,0.05,12,23
35,1.71331,keyaware,mesh16,4,13,1,"[]",0,0,0,0,0,0,0.05,12,24
36,1.84278,keyaware,mesh16,5,9,0,"[5-9]",1,22,1.58581,0.978,0.0153846,1,0.05,13,24
37,1.93607,keyaware,mesh16,7,4,0,"[7-6-5-4]",3,75,4.82199,0.972,0.00775194,3,0.05,14,24
38,1.94502,keyaware,mesh16,1,15,1,"[]",0,0,0,0,0,0,0.05,14,25
39,1.95876,keyaware,mesh16,12,8,1,"[]",0,0,0,0,0,0,0.05,14,26
40,1.95991,keyaware,mesh16,6,10,1,"[]",0,0,0,0,0,0,0.05,14,27
41,1.98705,keyaware,mesh16,5,1,1,"[]",0,0,0,0,0,0,0.05,14,28
42,1.9902,keyaware,mesh16,5,3,1,"[]",0,0,0,0,0,0,0.05,14,29
43,2.0289,keyaware,mesh16,0,11,1,"[]",0,0,0,0,0,0,0.05,14,30
44,2.03608,keyaware,mesh16,10,9,1,"[]",0,0,0,0,0,0,0.05,14,31
45,2.06212,keyaware,mesh16,10,7,1,"[]",0,0,0,0,0,0,0.05,14,32
46,2.13471,keyaware,mesh16,1,0,0,"[1-5-4-0]",3,69,4.89435,0.904624,0.00813008,3,0.05,15,32
47,2.14804,keyaware,mesh16,14,0,1,"[]",0,0,0,0,0,0,0.05,15,33
48,2.17381,keyaware,mesh16,2,4,1,"[]",0,0,0,0,0,0,0.05,15,34
49,2.24903,keyaware,mesh16,8,2,0,"[8-9-10-6-2]",4,94,6.5021,0.904705,0.00775194,4,0.05,16,34
50,2.33483,keyaware,mesh16,12,1,0,"[12-8-4-0-1]",4,91,6.36484,0.972,0.00775194,4,0.05,17,34
51,2.33652,keyaware,mesh16,2,10,0,"[2-6-10]",2,44,3.3251,0.912052,0.00775194,2,0.05,18,34
52,2.35921,keyaware,mesh16,5,15,1,"[]",0,0,0,0,0,0,0.05,18,35
53,2.4215,keyaware,mesh16,10,15,1,"[]",0,0,0,0,0,0,0.05,18,36
54,2.45468,keyaware,mesh16,1,14,1,"[]",0,0,0,0,0,0,0.05,18,37
55,2.51138,keyaware,mesh16,6,9,1,"[]",0,0,0,0,0,0,0.05,18,38
56,2.53045,keyaware,mesh16,10,4,1,"[]",0,0,0,0,0,0,0.05,18,39
57,2.54752,keyaware,mesh16,11,15,1,"[]",0,0,0,0,0,0,0.05,18,40
58,2.62737,keyaware,mesh16,15,2,0,"[15-11-10-6-2]",4,91,6.38645,0.958578,0.0153846,4,0.05,19,40
59,2.77187,keyaware,mesh16,3,7,0,"[3-7]",1,22,1.58586,0.978,0,1,0.05,20,40
60,2.87166,keyaware,mesh16,5,8,0,"[5-4-8]",2,47,3.19317,0.972,0.0153846,2,0.05,21,40
61,2.91988,keyaware,mesh16,6,2,1,"[]",0,0,0,0,0,0,0.05,21,41
